ID,Date,Primary Type,Description,Location Description,Latitude,Longitude,Arrest,Domestic,Beat,District,Ward
1178,2023-12-16 06:22:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.6714514475785,-87.51986406112798,False,False,599,22,20
1179,2023-05-07 23:38:00,THEFT,THEFT - STREET,STREET,41.85924672200968,-87.60752080015087,False,False,455,4,18
1180,2023-02-23 18:54:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.83963138758173,-87.58848367674936,False,False,827,5,49
1181,2023-04-10 23:56:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.65997687077076,-87.84584127531802,False,False,366,23,1
1182,2023-12-16 05:06:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.70128625724132,-87.81724682763958,False,False,448,1,4
1183,2023-07-04 16:48:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.636132673211236,-87.73751435439662,False,False,249,22,15
1184,2023-01-06 22:34:00,BATTERY,BATTERY - GAS STATION,GAS STATION,41.90959952883786,-87.89093666361767,False,False,890,9,25
1185,2023-02-23 07:57:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.974937328535816,-87.64627152031272,False,False,735,2,14
1186,2023-08-07 10:57:00,ASSAULT,ASSAULT - STREET,STREET,41.91076876100417,-87.88557577780145,False,False,735,5,20
1187,2023-07-11 05:49:00,BATTERY,BATTERY - STREET,STREET,41.69555638009379,-87.77888413140903,False,False,477,23,9
1188,2023-10-14 02:54:00,THEFT,THEFT - GAS STATION,GAS STATION,41.73779108139658,-87.52094258420762,False,False,465,18,12
1189,2023-11-07 09:09:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.80028842894988,-87.65174224653587,False,False,733,14,48
1190,2023-03-22 02:26:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.94701048724323,-87.60105317189348,True,False,771,18,23
1191,2023-08-14 17:00:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.89949259108414,-87.51487702897532,False,False,850,8,1
1192,2023-02-21 14:13:00,ROBBERY,ROBBERY - GAS STATION,GAS STATION,41.98461634819688,-87.5761880172764,True,False,295,8,47
1193,2023-08-30 17:56:00,ASSAULT,ASSAULT - STREET,STREET,41.64687420913384,-87.87241888630167,False,False,948,2,46
1194,2023-09-22 00:00:00,THEFT,THEFT - STREET,STREET,41.77945152338468,-87.83684223122536,False,False,550,17,24
1195,2023-09-21 18:35:00,THEFT,THEFT - APARTMENT,APARTMENT,41.86926617158721,-87.63978197725764,False,False,980,10,14
1196,2023-09-15 19:36:00,THEFT,THEFT - GAS STATION,GAS STATION,41.82295448840428,-87.75253794233797,False,False,554,20,27
1197,2023-06-23 12:59:00,THEFT,THEFT - GAS STATION,GAS STATION,41.756072411393404,-87.56902513448482,False,False,174,1,10
1198,2023-12-02 09:13:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - GAS STATION,GAS STATION,41.88674749775987,-87.64995597421262,False,False,612,13,30
1199,2023-12-23 05:26:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.712391220731895,-87.50929530487342,False,False,921,5,42
1200,2023-02-21 14:07:00,ROBBERY,ROBBERY - STREET,STREET,41.746172306759966,-87.72872211979328,False,False,851,20,33
1201,2023-09-23 08:58:00,THEFT,THEFT - GAS STATION,GAS STATION,41.698422792194734,-87.70441437028,True,False,832,3,44
1202,2023-07-19 22:48:00,BATTERY,BATTERY - GAS STATION,GAS STATION,41.87840299288401,-87.88710616550814,False,False,715,6,49
1203,2023-02-25 21:59:00,NARCOTICS,NARCOTICS - GAS STATION,GAS STATION,41.86025402883274,-87.74322979710155,False,False,334,25,31
1204,2023-11-28 15:30:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - RESIDENCE,RESIDENCE,41.79420057613717,-87.61086803368985,False,True,784,16,4
1205,2023-05-12 11:07:00,BURGLARY,BURGLARY - APARTMENT,APARTMENT,41.96704545305294,-87.74069056674264,False,False,597,23,17
1206,2023-07-24 15:28:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.74419371801202,-87.88223719854888,False,False,225,1,16
1207,2023-01-02 11:45:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - STREET,STREET,41.705923494926935,-87.73652733964016,False,False,447,15,2
1208,2023-12-02 16:02:00,ROBBERY,ROBBERY - SIDEWALK,SIDEWALK,41.9146782795447,-87.56551267632511,False,True,672,11,42
1209,2023-12-03 05:31:00,ASSAULT,ASSAULT - GAS STATION,GAS STATION,41.96668015630479,-87.70873221694566,False,False,342,9,17
1210,2023-08-06 14:28:00,THEFT,THEFT - STREET,STREET,41.87022420286332,-87.76117253330153,False,False,389,5,38
1211,2023-07-26 18:45:00,THEFT,THEFT - STREET,STREET,41.927406956101784,-87.62474087938362,False,False,618,10,43
1212,2023-02-12 20:34:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.68293851380201,-87.89017544203595,False,False,339,19,22
1213,2023-12-04 15:25:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.81660422413,-87.84739442929775,False,False,837,12,6
1214,2023-05-22 11:14:00,BATTERY,BATTERY - GAS STATION,GAS STATION,41.82265566915272,-87.51195368568698,False,False,567,15,37
1215,2023-12-10 03:35:00,ASSAULT,ASSAULT - PARKING LOT,PARKING LOT,41.6806078319755,-87.72036274545553,False,False,110,10,37
1216,2023-07-01 15:33:00,BURGLARY,BURGLARY - STREET,STREET,41.78981023792102,-87.72653447901232,False,False,239,21,43
1217,2023-08-08 05:18:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.98400813911511,-87.55113291509564,False,False,724,7,18
1218,2023-08-11 17:25:00,THEFT,THEFT - STREET,STREET,41.71272156493686,-87.64017308836712,False,False,760,1,2
1219,2023-05-31 00:26:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.7983965416541,-87.64989959692487,False,False,128,24,36
1220,2023-03-25 03:28:00,NARCOTICS,NARCOTICS - APARTMENT,APARTMENT,41.8703356048141,-87.88006258238619,False,False,314,6,6
1221,2023-02-15 22:53:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - APARTMENT,APARTMENT,41.74004998331728,-87.69115774438811,False,False,769,12,9
1222,2023-02-09 06:04:00,BATTERY,BATTERY - GAS STATION,GAS STATION,41.69206115811038,-87.73699292957697,False,False,878,10,25
1223,2023-03-19 19:59:00,THEFT,THEFT - APARTMENT,APARTMENT,41.844876975932806,-87.85015713382225,False,False,437,17,21
1224,2023-01-10 00:58:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - STREET,STREET,41.6640709966667,-87.53895675620049,False,False,538,9,2
1225,2023-06-15 18:25:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - APARTMENT,APARTMENT,41.639931152725985,-87.73962944693741,False,False,532,19,39
1226,2023-08-10 23:02:00,BATTERY,BATTERY - STREET,STREET,41.901688333170895,-87.6363633308116,False,False,362,18,25
1227,2023-03-21 20:14:00,THEFT,THEFT - STREET,STREET,41.826158039588016,-87.80188652367517,False,False,589,25,38
1228,2023-06-13 03:13:00,BURGLARY,BURGLARY - GAS STATION,GAS STATION,41.740911691850705,-87.88832135796298,False,False,662,6,38
1229,2023-01-04 15:02:00,THEFT,THEFT - GAS STATION,GAS STATION,41.75232388226081,-87.84604957264831,True,False,902,25,49
1230,2023-12-29 09:05:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - GAS STATION,GAS STATION,41.91367890173717,-87.83512648868158,False,False,394,10,3
1231,2023-12-24 14:21:00,ASSAULT,ASSAULT - PARKING LOT,PARKING LOT,41.9989189105951,-87.58997208876404,False,False,676,20,40
1232,2023-08-06 23:06:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.96373547564883,-87.85361483993327,False,False,424,17,49
1233,2023-01-03 09:16:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.7974545634257,-87.88841562796749,False,False,529,12,48
1234,2023-05-14 00:48:00,THEFT,THEFT - STREET,STREET,41.84963118661174,-87.56855372915321,False,False,408,9,42
1235,2023-03-13 00:18:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.81570678449777,-87.53999556058989,False,False,491,3,37
1236,2023-09-15 13:04:00,NARCOTICS,NARCOTICS - RESIDENCE,RESIDENCE,41.94007365081636,-87.8396825933464,False,False,522,8,44
1237,2023-04-02 08:48:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.90274211072599,-87.53138897000568,False,True,702,22,9
1238,2023-01-17 22:29:00,ROBBERY,ROBBERY - RESIDENCE,RESIDENCE,41.725403842553874,-87.52965477388511,False,False,991,5,25
1239,2023-03-11 06:36:00,BATTERY,BATTERY - STREET,STREET,41.94901444358799,-87.67578510669341,False,False,194,22,41
1240,2023-09-14 17:50:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.63298220700439,-87.83603712010954,False,False,191,13,5
1241,2023-04-17 21:11:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.74736237142878,-87.80205174217872,True,False,590,22,29
1242,2023-12-05 17:47:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.73702188176658,-87.64302536473399,False,False,603,20,9
1243,2023-03-21 12:25:00,ASSAULT,ASSAULT - GAS STATION,GAS STATION,41.954766990562916,-87.76523270022047,False,False,228,8,22
1244,2023-02-19 12:13:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.871276487161445,-87.71207727287225,True,False,567,22,31
1245,2023-01-18 05:55:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - SIDEWALK,SIDEWALK,41.618869822606044,-87.74862426724488,False,False,477,11,41
1246,2023-07-20 02:44:00,THEFT,THEFT - GAS STATION,GAS STATION,41.83142415024353,-87.77518188667987,False,False,103,18,32
1247,2023-01-06 10:28:00,NARCOTICS,NARCOTICS - SIDEWALK,SIDEWALK,41.75985323069621,-87.56660267651975,True,False,484,13,35
1248,2023-05-07 15:53:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.890753862604676,-87.62557374814149,False,False,983,20,4
1249,2023-09-27 19:52:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - RESIDENCE,RESIDENCE,41.77878960093058,-87.64774971827613,False,False,455,18,21
1250,2023-10-26 01:23:00,BURGLARY,BURGLARY - GAS STATION,GAS STATION,41.90601999023318,-87.59166136616479,False,False,175,14,29
1251,2023-11-11 00:13:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.999501522309686,-87.83012908287141,False,False,421,11,49
1252,2023-06-29 07:16:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - GAS STATION,GAS STATION,41.97119336002217,-87.70867024566631,False,False,897,25,1
1253,2023-05-09 21:33:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.93793992953501,-87.67885995495584,False,False,410,15,44
1254,2023-11-12 02:49:00,NARCOTICS,NARCOTICS - SIDEWALK,SIDEWALK,41.913696941175616,-87.6328191634309,False,False,695,20,36
1255,2023-04-21 15:20:00,NARCOTICS,NARCOTICS - SIDEWALK,SIDEWALK,41.79599222492022,-87.84933545843559,False,False,730,9,3
1256,2023-04-01 01:17:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - PARKING LOT,PARKING LOT,41.98476610254601,-87.55591945485251,False,False,461,11,49
1257,2023-01-24 23:25:00,THEFT,THEFT - STREET,STREET,41.61371429362139,-87.67255559281065,False,False,592,4,13
1258,2023-06-10 19:43:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.87546683337975,-87.56645457173082,False,False,285,24,39
1259,2023-03-12 02:25:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - SIDEWALK,SIDEWALK,41.71176913798817,-87.59824283211152,False,False,260,24,27
1260,2023-09-15 12:19:00,THEFT,THEFT - STREET,STREET,41.71952134458319,-87.61565072988286,False,False,587,10,18
1261,2023-03-16 09:00:00,NARCOTICS,NARCOTICS - GAS STATION,GAS STATION,41.70023941456618,-87.57958918254761,False,False,632,6,2
1262,2023-03-07 07:50:00,BURGLARY,BURGLARY - APARTMENT,APARTMENT,41.834717703589504,-87.51064672131261,False,False,122,10,49
1263,2023-03-15 04:24:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - RESIDENCE,RESIDENCE,41.68052527401552,-87.6516498825671,False,False,987,3,8
1264,2023-01-08 01:40:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - PARKING LOT,PARKING LOT,41.632965916282544,-87.7540527096097,False,False,591,25,36
1265,2023-12-12 03:39:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - GAS STATION,GAS STATION,41.74310435611282,-87.500376226106,False,False,977,17,5
1266,2023-07-06 12:24:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.982561058190974,-87.5381299808842,False,False,951,17,5
1267,2023-02-24 06:28:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - STREET,STREET,41.63074969786952,-87.85680275414038,False,False,753,16,30
1268,2023-08-19 08:49:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.68268159983841,-87.66826136224616,False,False,612,3,4
1269,2023-02-28 10:23:00,ASSAULT,ASSAULT - SIDEWALK,SIDEWALK,41.774503732960525,-87.79988536274678,False,False,841,23,21
1270,2023-05-12 14:44:00,ROBBERY,ROBBERY - GAS STATION,GAS STATION,41.72206117234344,-87.84500532663245,True,False,664,24,5
1271,2023-12-06 11:16:00,ASSAULT,ASSAULT - SIDEWALK,SIDEWALK,41.803584687328325,-87.86686158179891,False,False,100,16,25
1272,2023-12-18 05:47:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.79752467715194,-87.53307369108484,False,False,870,6,5
1273,2023-03-02 09:21:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - GAS STATION,GAS STATION,41.981574559944946,-87.72311454459306,False,False,362,17,45
1274,2023-09-12 23:24:00,ROBBERY,ROBBERY - RESIDENCE,RESIDENCE,41.81003059693011,-87.84090372300592,False,False,203,17,8
1275,2023-01-26 02:40:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.745345633542705,-87.6441669742312,False,False,291,4,27
1276,2023-01-21 22:16:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.85014325617387,-87.63871027800991,False,False,320,1,32
1277,2023-08-31 00:10:00,NARCOTICS,NARCOTICS - STREET,STREET,41.86177908657329,-87.7329096848706,True,False,642,4,8
1278,2023-09-07 01:39:00,NARCOTICS,NARCOTICS - RESIDENCE,RESIDENCE,41.64798225252468,-87.87056667081923,False,False,157,25,41
1279,2023-05-04 23:20:00,ASSAULT,ASSAULT - GAS STATION,GAS STATION,41.730439955835486,-87.68878078849993,False,False,510,3,6
1280,2023-11-30 08:04:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.85492407300465,-87.7026778749241,False,False,263,14,28
1281,2023-03-07 21:26:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.678098357818236,-87.62385507521853,False,False,496,13,8
1282,2023-07-12 17:36:00,ROBBERY,ROBBERY - RESIDENCE,RESIDENCE,41.992548764085925,-87.7534375451318,False,False,724,8,3
1283,2023-02-25 11:43:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - APARTMENT,APARTMENT,41.60406838479829,-87.87159899569185,False,False,765,19,20
1284,2023-12-13 15:35:00,NARCOTICS,NARCOTICS - GAS STATION,GAS STATION,41.89727043229048,-87.58611391216999,False,False,302,12,34
1285,2023-12-25 09:48:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.987477847537875,-87.80742523179494,False,True,998,15,34
1286,2023-10-23 04:06:00,NARCOTICS,NARCOTICS - RESIDENCE,RESIDENCE,41.84417734952965,-87.78184268644156,False,False,231,23,44
1287,2023-10-08 04:07:00,THEFT,THEFT - APARTMENT,APARTMENT,41.77145880139512,-87.69973529576983,False,False,899,21,16
1288,2023-03-01 12:18:00,ASSAULT,ASSAULT - STREET,STREET,41.869368391251626,-87.55726509401383,True,False,482,14,20
1289,2023-08-21 03:48:00,BURGLARY,BURGLARY - APARTMENT,APARTMENT,41.90380597779153,-87.79441111380319,False,False,339,25,48
1290,2023-12-30 10:56:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.96952174402567,-87.55169503783748,False,False,969,2,21
1291,2023-07-22 23:56:00,BATTERY,BATTERY - STREET,STREET,41.83625363113005,-87.61978162059113,False,False,342,1,47
1292,2023-12-16 14:54:00,THEFT,THEFT - APARTMENT,APARTMENT,41.71596228283869,-87.84364365529245,False,False,870,1,8
1293,2023-01-22 00:04:00,THEFT,THEFT - APARTMENT,APARTMENT,41.67428166922653,-87.60567154526531,False,False,862,12,13
1294,2023-06-05 00:52:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.66126367301386,-87.81188740587658,False,False,203,13,16
1295,2023-04-27 23:50:00,ASSAULT,ASSAULT - STREET,STREET,41.9020656817987,-87.53034287592509,False,False,550,11,4
1296,2023-11-10 17:11:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.91940753985527,-87.89931014229748,False,False,337,3,1
1297,2023-01-23 02:52:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.99527684839887,-87.70719209331752,False,False,157,7,14
1298,2023-04-02 12:08:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.842871205634744,-87.52404807165829,False,False,438,1,4
1299,2023-08-21 10:59:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - SIDEWALK,SIDEWALK,41.60970679536865,-87.82782670749008,False,False,512,10,7
1300,2023-07-30 07:29:00,ASSAULT,ASSAULT - RESIDENCE,RESIDENCE,41.8573543012133,-87.57860718148335,False,False,697,16,7
1301,2023-03-29 13:37:00,THEFT,THEFT - GAS STATION,GAS STATION,41.95669692092717,-87.77162912819682,False,False,980,19,3
1302,2023-07-11 11:29:00,BURGLARY,BURGLARY - APARTMENT,APARTMENT,41.63059617410038,-87.8021250318981,False,False,133,24,23
1303,2023-01-22 10:19:00,NARCOTICS,NARCOTICS - SIDEWALK,SIDEWALK,41.700032542922884,-87.63921582280094,False,False,608,19,5
1304,2023-09-21 09:32:00,THEFT,THEFT - APARTMENT,APARTMENT,41.8178413375621,-87.5889300880528,False,False,206,8,41
1305,2023-05-29 05:20:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.80670866377244,-87.63566748114577,False,False,495,6,30
1306,2023-05-18 01:56:00,THEFT,THEFT - GAS STATION,GAS STATION,41.686535524054285,-87.53882283822857,True,True,208,14,10
1307,2023-03-19 10:55:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.60705994980445,-87.78530243009715,False,True,585,16,9
1308,2023-09-09 06:35:00,BURGLARY,BURGLARY - SIDEWALK,SIDEWALK,41.892535019857505,-87.81026264054151,True,False,720,9,39
1309,2023-10-15 18:27:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.75262350956291,-87.6481584690814,False,False,279,1,40
1310,2023-01-02 22:37:00,ASSAULT,ASSAULT - GAS STATION,GAS STATION,41.75982174999976,-87.54629865380986,False,False,919,5,20
1311,2023-06-20 10:06:00,BATTERY,BATTERY - STREET,STREET,41.96380850252206,-87.70152956308611,False,False,273,6,35
1312,2023-09-17 02:43:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.88430789634162,-87.56017888709673,False,False,253,13,49
1313,2023-06-19 16:07:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - SIDEWALK,SIDEWALK,41.68485359016921,-87.82616612167014,False,False,984,21,25
1314,2023-05-23 06:49:00,THEFT,THEFT - APARTMENT,APARTMENT,41.75138887589677,-87.88554386524358,False,False,727,12,6
1315,2023-07-14 00:57:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.86365337324716,-87.65495140848259,False,False,625,13,15
1316,2023-01-22 21:03:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.970343383441076,-87.87678897839896,False,False,100,3,47
1317,2023-10-24 16:38:00,THEFT,THEFT - STREET,STREET,41.928314933825774,-87.63734487487378,False,False,235,21,34
1318,2023-11-11 14:44:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.670114151809734,-87.75862078412628,False,False,210,9,12
1319,2023-08-07 22:16:00,THEFT,THEFT - GAS STATION,GAS STATION,41.89932717236143,-87.59049554052147,False,False,777,13,1
1320,2023-01-04 20:43:00,ASSAULT,ASSAULT - SIDEWALK,SIDEWALK,41.95906488417364,-87.68244381180561,False,False,689,9,47
1321,2023-02-04 03:22:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - RESIDENCE,RESIDENCE,41.68084004189316,-87.61498337522195,False,False,120,14,50
1322,2023-10-15 12:11:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.727546942374346,-87.55640382256013,False,False,669,25,17
1323,2023-06-17 07:29:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.825705484710014,-87.73485127377394,False,False,678,14,28
1324,2023-08-06 02:29:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - PARKING LOT,PARKING LOT,41.61630073745902,-87.86171506893827,True,False,697,12,26
1325,2023-10-01 20:10:00,THEFT,THEFT - STREET,STREET,41.872300839219115,-87.70025927765262,False,False,218,8,1
1326,2023-04-10 13:29:00,ROBBERY,ROBBERY - PARKING LOT,PARKING LOT,41.90698231083562,-87.61755253184779,False,False,306,11,16
1327,2023-03-14 18:14:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - STREET,STREET,41.927579019940445,-87.80357145139466,False,True,618,25,17
1328,2023-10-25 05:31:00,BATTERY,BATTERY - RESIDENCE,RESIDENCE,41.79458850825468,-87.62786345190305,False,False,769,4,17
1329,2023-03-30 06:08:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - APARTMENT,APARTMENT,41.78018906114415,-87.84276242008833,True,True,169,10,33
1330,2023-08-15 10:29:00,NARCOTICS,NARCOTICS - PARKING LOT,PARKING LOT,41.67186129072597,-87.68672239843833,False,False,184,17,33
1331,2023-12-06 02:55:00,THEFT,THEFT - STREET,STREET,41.883794555488535,-87.563817461175,False,False,718,1,18
1332,2023-12-26 21:48:00,ROBBERY,ROBBERY - SIDEWALK,SIDEWALK,41.83935362998106,-87.65696422001459,False,False,847,14,17
1333,2023-05-25 22:25:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.73867830471053,-87.75219649545606,False,False,119,8,37
1334,2023-03-02 08:26:00,NARCOTICS,NARCOTICS - RESIDENCE,RESIDENCE,41.7493641592714,-87.70763689071343,False,True,739,18,16
1335,2023-05-20 23:17:00,THEFT,THEFT - STREET,STREET,41.75831539168628,-87.50826155233896,False,False,170,13,2
1336,2023-01-17 00:48:00,THEFT,THEFT - GAS STATION,GAS STATION,41.66467600726453,-87.52590017809072,False,False,670,14,37
1337,2023-09-07 04:21:00,MOTOR VEHICLE THEFT,MOTOR VEHICLE THEFT - RESIDENCE,RESIDENCE,41.71390010993352,-87.77527118764633,False,False,252,24,9
1338,2023-03-01 02:30:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - RESIDENCE,RESIDENCE,41.951711967851764,-87.63981734894134,False,False,775,17,50
1339,2023-07-15 12:31:00,CRIMINAL DAMAGE,CRIMINAL DAMAGE - GAS STATION,GAS STATION,41.95863678514477,-87.65108434642305,False,True,284,13,17
1340,2023-08-16 16:13:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.86348248350998,-87.76714421397948,False,False,672,1,36
1341,2023-06-29 04:57:00,BATTERY,BATTERY - STREET,STREET,41.609311792592905,-87.62387991861266,False,False,692,1,45
1342,2023-05-22 15:36:00,BURGLARY,BURGLARY - STREET,STREET,41.89442564172298,-87.51130890664898,False,False,535,8,29
1343,2023-08-23 06:36:00,THEFT,THEFT - GAS STATION,GAS STATION,41.758554058996296,-87.51595974813476,False,False,601,23,22
1344,2023-04-24 14:48:00,NARCOTICS,NARCOTICS - RESIDENCE,RESIDENCE,41.92006412775958,-87.83232109364789,False,False,600,16,36
1345,2023-05-18 17:31:00,ROBBERY,ROBBERY - SIDEWALK,SIDEWALK,41.69018705505707,-87.84708244310201,False,False,591,18,45
1346,2023-10-30 18:11:00,NARCOTICS,NARCOTICS - PARKING LOT,PARKING LOT,41.66499632789957,-87.7012199101812,False,False,192,3,44
1347,2023-04-21 18:11:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.614481925382435,-87.51182683316388,False,False,786,20,22
1348,2023-12-08 20:24:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.92264787712321,-87.63930620999872,False,False,393,8,18
1349,2023-05-06 07:16:00,BURGLARY,BURGLARY - APARTMENT,APARTMENT,41.71907775611036,-87.76954794295,True,False,683,24,7
1350,2023-07-18 01:29:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.780178316057565,-87.77505207812017,False,False,301,10,9
1351,2023-03-26 11:19:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.60440667199821,-87.51994244576271,False,False,792,3,25
1352,2023-06-26 12:22:00,THEFT,THEFT - RESIDENCE,RESIDENCE,41.93791343901656,-87.67721495038634,False,False,761,24,3
1353,2023-11-24 08:53:00,THEFT,THEFT - STREET,STREET,41.93015715325087,-87.77137705537638,False,False,788,1,5
1354,2023-01-21 11:49:00,BATTERY,BATTERY - PARKING LOT,PARKING LOT,41.76681797303403,-87.62961363729798,True,False,906,12,18
1355,2023-02-03 01:07:00,BATTERY,BATTERY - APARTMENT,APARTMENT,41.795074364849356,-87.58376918192216,False,False,101,15,18
1356,2023-05-17 21:46:00,ROBBERY,ROBBERY - GAS STATION,GAS STATION,41.81568432091823,-87.8569000998511,False,False,914,4,8
1357,2023-05-27 22:46:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.72716366350261,-87.54504562347834,False,False,465,3,27
1358,2023-09-25 07:32:00,BURGLARY,BURGLARY - RESIDENCE,RESIDENCE,41.70725091532565,-87.63562585389315,False,True,648,10,3
1359,2023-09-30 10:14:00,THEFT,THEFT - STREET,STREET,41.83192716498789,-87.76071285838374,False,False,710,3,31
1360,2023-04-22 06:10:00,ROBBERY,ROBBERY - APARTMENT,APARTMENT,41.78859090480768,-87.8998201895703,False,False,189,2,41
1361,2023-10-12 17:43:00,BATTERY,BATTERY - SIDEWALK,SIDEWALK,41.907754966886394,-87.73150055648459,False,False,134,13,22
1362,2023-03-17 00:41:00,THEFT,THEFT - APARTMENT,APARTMENT,41.70324330432255,-87.75660110357624,True,False,475,5,36
1363,2023-04-12 12:19:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.87740798928195,-87.89999473257753,False,False,331,18,31
1364,2023-08-30 23:59:00,NARCOTICS,NARCOTICS - GAS STATION,GAS STATION,41.882953065524624,-87.60416402968154,False,False,763,3,19
1365,2023-06-19 09:44:00,THEFT,THEFT - SIDEWALK,SIDEWALK,41.90504762156869,-87.76611687248361,False,False,658,21,4
1366,2023-03-06 15:41:00,THEFT,THEFT - APARTMENT,APARTMENT,41.743789409148995,-87.73956975622944,False,False,103,6,16
1367,2023-07-25 08:47:00,THEFT,THEFT - PARKING LOT,PARKING LOT,41.61894710501459,-87.74442052013791,False,False,202,25,38
1368,2023-11-29 05:00:00,BATTERY,BATTERY - STREET,STREET,41.72632510884644,-87.62336663506777,False,False,898,20,46
1369,2023-07-29 02:40:00,THEFT,THEFT - GAS STATION,GAS STATION,41.98656542134572,-87.87340476577023,False,False,193,12,12
1370,2023-04-17 09:17:00,NARCOTICS,NARCOTICS - RESIDENCE,RESIDENCE,41.91618016925801,-87.81070234220599,False,False,865,11,10
